LoanID,CustomerID,Amount,InterestRate,LoanDate,TermMonths
70301,103687,3714.16,13.62,2021-04-20,36
70302,133794,18373.38,9.3,2023-08-20,60
70303,193780,1055.09,9.98,2021-12-25,36
70304,119219,26209.7,5.23,2022-09-16,24
70305,171331,5126.92,10.47,2021-02-17,36
70306,133357,42137.03,16.08,2020-06-16,6
70307,110769,43365.31,18.77,2022-02-28,6
70308,119552,37780.05,10.27,2022-07-30,24
70309,151186,5274.4,8.49,2020-08-16,36
70310,154337,14082.73,13.21,2023-05-24,60
70311,177796,1408.96,8.59,2022-03-19,36
70312,154302,37627.06,9.69,2020-02-16,36
70313,105077,43113.15,13.53,2023-07-05,60
70314,117160,28203.64,13.91,2022-05-12,12
70315,124723,44960.2,13.09,2020-08-06,36
70316,116019,3479.42,11.73,2021-11-08,36
70317,141006,27788.64,6.22,2021-03-02,12
70318,158611,38748.94,13.21,2020-06-07,36
70319,181152,42093.44,11.05,2021-03-12,6
70320,117885,5016.35,6.36,2021-09-08,60
70321,158962,19550.86,18.93,2020-04-03,6
70322,167200,4146.5,10.62,2020-11-18,24
70323,106596,30761.98,9.22,2023-07-06,12
70324,112232,17114.47,5.71,2022-11-23,6
70325,198189,46751.19,10.38,2022-10-26,60
70326,143963,15692.69,17.4,2020-08-06,48
70327,118406,26420.75,7.21,2023-06-17,24
70328,173937,8623.73,14.5,2020-03-23,36
70329,189211,18752.52,16.67,2022-10-21,6
70330,146104,47109.14,13.2,2021-01-24,60
70331,109379,40469.01,11.55,2023-03-16,36
70332,124414,7180.99,8.26,2021-01-21,6
70333,103053,38197.79,11.01,2024-02-06,6
70334,191388,18424.81,15.31,2022-01-20,12
70335,145530,15269.14,8.05,2022-06-16,12
70336,121238,43668.02,12.86,2024-07-08,24
70337,119338,19725.11,15.1,2021-10-13,24
70338,164009,47073.31,12.38,2023-01-12,24
70339,108455,3356.31,9.88,2022-08-21,6
70340,142088,18135.95,6.05,2022-06-12,6
70341,185211,37253.66,16.3,2022-02-12,36
70342,157750,7617.61,18.7,2020-05-28,36
70343,192805,4703.29,16.14,2021-07-16,24
70344,125805,27125.74,7.35,2024-06-14,6
70345,146295,31758.59,12.21,2020-11-05,12
70346,151263,2221.19,12.41,2021-09-16,36
70347,156109,25817.07,13.41,2020-05-20,12
70348,186053,34937.49,15.25,2021-07-14,48
70349,170391,31344.56,12.96,2024-09-25,48
70350,121144,6731.39,13.44,2023-02-26,12
70351,147077,43591.34,5.46,2022-01-06,12
70352,130037,5588.3,13.64,2022-07-17,12
70353,121249,21353.49,6.1,2021-11-20,60
70354,173239,13231.23,13.62,2023-02-04,12
70355,131076,31517.53,18.67,2023-06-19,48
70356,170210,18816.89,17.34,2020-12-11,24
70357,152984,26421.96,8.53,2021-12-07,36
70358,137098,36731.35,5.7,2023-08-12,36
70359,151293,23161.41,19.25,2020-05-01,12
70360,168444,34847.02,10.62,2023-05-07,48
70361,160230,43252.64,15.23,2023-04-02,48
70362,106332,10636.36,15.18,2022-04-03,24
70363,194856,23634.35,14.41,2021-03-02,48
70364,146764,32286.39,13.44,2022-03-19,24
70365,165501,30721.12,15.52,2024-03-27,60
70366,120495,21114.78,5.34,2024-05-09,6
70367,150550,13713.65,17.69,2023-05-31,48
70368,124939,1808.32,19.54,2023-02-14,12
70369,158087,47623.03,11.53,2023-09-24,48
70370,122701,4731.32,17.65,2021-12-19,6
70371,184153,23107.14,6.09,2022-08-13,48
70372,166005,21770.37,18.18,2020-02-28,24
70373,171035,46239.52,12.06,2020-03-07,48
70374,157181,11462.24,16.79,2022-01-16,12
70375,160191,39052.73,14.09,2021-04-08,60
70376,129206,6556.02,7.74,2023-06-20,36
70377,123056,3903.72,13.69,2023-03-23,24
70378,143129,47973.48,8.55,2023-12-21,12
70379,104323,4583.14,6.4,2023-07-12,12
70380,166524,9205.88,7.69,2021-05-28,36
70381,150583,37961.8,18.72,2024-11-30,6
70382,195406,39814.32,9.03,2024-02-07,12
70383,179754,4900.47,15.78,2020-02-08,6
70384,112302,10428.29,14.72,2022-03-06,12
70385,178426,9146.95,15.02,2021-08-01,36
70386,145107,35289.72,15.3,2021-12-06,60
70387,173019,41933.77,18.3,2023-10-11,48
70388,119604,12079.11,12.84,2023-09-07,24
70389,159799,46157.48,11.03,2023-01-20,24
70390,186547,4599.55,19.62,2020-05-08,12
70391,103440,37438.25,16.68,2023-06-02,24
70392,171268,4452.11,5.61,2022-12-08,24
70393,184324,43444.57,11.88,2022-06-27,24
70394,141659,47884.92,19.9,2022-09-15,6
70395,105152,4821.07,7.97,2024-10-10,48
70396,129345,20824.66,5.37,2022-02-17,48
70397,109501,42978.94,5.63,2021-10-04,6
70398,182600,47954.46,6.69,2020-05-19,12
70399,126284,23925.59,17.73,2020-11-07,36
70400,121206,25749.38,11.9,2020-11-07,36
70401,136668,8316.69,17.24,2024-03-04,12
70402,147870,10209.44,13.86,2021-06-17,36
70403,137132,40017.5,5.21,2022-12-11,24
70404,147099,23378.39,11.2,2020-01-19,48
70405,183707,38274.71,5.78,2023-09-23,60
70406,165416,25981.85,10.98,2023-08-04,36
70407,149869,47120.97,12.22,2024-12-11,6
70408,193346,9351.5,6.26,2020-10-31,36
70409,103857,4475.92,7.72,2024-12-09,48
70410,189982,19220.51,15.85,2021-09-12,6
70411,134955,40334.85,15.61,2020-08-11,24
70412,152904,21764.94,8.14,2020-02-05,24
70413,177967,36354.22,19.22,2021-05-26,12
70414,175997,33712.85,18.87,2024-01-23,6
70415,100780,45398.65,12.17,2022-03-30,60
70416,129563,29956.36,6.31,2023-10-07,6
70417,116273,26111.44,10.81,2020-08-12,36
70418,117013,6271.85,15.67,2021-01-26,24
70419,105664,3728.85,11.67,2024-12-28,48
70420,123618,1444.33,5.11,2024-07-28,12
70421,116181,42148.37,11.89,2021-03-10,12
70422,198083,18908.09,18.68,2021-12-23,24
70423,136080,6443.98,13.19,2024-11-13,36
70424,176854,30293.48,13.06,2021-12-07,48
70425,184350,20490.93,12.98,2021-05-23,12
70426,155729,11173.63,12.54,2023-06-30,6
70427,144102,33247.51,17.22,2020-12-27,48
70428,109821,21347.23,15.57,2020-08-04,36
70429,150625,20169.81,6.03,2023-04-11,36
70430,190591,42886.43,19.85,2021-12-15,6
70431,195374,45048.05,14.67,2021-02-23,24
70432,116944,35712.07,18.46,2022-06-02,36
70433,164933,46588.59,5.36,2023-02-07,36
70434,102695,41910.35,5.1,2021-05-13,24
70435,162855,6808.85,9.2,2020-05-19,6
70436,107910,34611.88,13.79,2022-07-09,24
70437,176387,3759.04,7.25,2020-10-31,12
70438,114803,8824.14,7.16,2022-04-08,24
70439,172996,49908.26,13.82,2020-06-09,48
70440,176487,42063.15,6.82,2020-09-21,48
70441,197101,13400.55,13.41,2021-01-24,6
70442,112408,15702.29,7.39,2024-02-16,12
70443,160130,48067.35,17.75,2023-03-06,36
70444,198257,16800.42,13.8,2020-11-23,36
70445,134229,27343.69,7.22,2021-03-15,6
70446,129460,47867.15,18.81,2020-09-16,48
70447,129796,17341.12,16.66,2021-12-19,6
70448,182814,5747.68,9.01,2022-03-12,48
70449,141966,40067.96,15.13,2024-06-30,6
70450,170814,8511.39,5.65,2020-11-24,24
70451,166053,35139.73,9.55,2023-07-11,12
70452,106825,3529.46,15.34,2024-05-21,60
70453,140822,11486.28,5.12,2022-11-23,12
70454,170835,9368.12,11.39,2023-03-29,6
70455,147003,20875.05,8.5,2021-04-20,48
70456,199304,12573.37,9.91,2023-05-31,12
70457,120131,49119.77,18.43,2020-10-04,36
70458,174367,14907.14,6.18,2024-11-19,6
70459,166265,16388.22,13.26,2023-03-14,12
70460,194860,8650.1,15.6,2023-03-15,60
70461,125008,41637.82,11.76,2022-07-09,12
70462,188707,48749.42,12.59,2020-10-09,48
70463,120321,21622.23,16.92,2022-08-14,24
70464,102810,44731.29,17.87,2024-03-28,48
70465,135705,43651.08,5.44,2024-02-01,6
70466,136964,34532.07,11.31,2024-11-12,36
70467,139231,40561.49,18.21,2022-09-07,6
70468,117505,36933.83,12.61,2022-12-09,6
70469,113135,34270.68,12.16,2021-11-20,12
70470,180569,12708.53,7.39,2023-12-27,48
70471,159222,28686.32,16.92,2020-04-27,48
70472,129838,4793.07,14.49,2020-07-09,12
70473,119800,30713.73,15.17,2023-07-03,48
70474,155132,33254.52,9.93,2023-02-03,24
70475,114691,40260.94,18.9,2022-07-27,24
70476,109806,25842.43,18.26,2020-06-12,12
70477,131588,8935.75,16.21,2024-08-17,12
70478,107522,21292.2,7.28,2020-09-20,6
70479,161869,48152.94,18.67,2020-08-15,6
70480,150214,43526.9,9.47,2020-06-29,48
70481,140238,49321.89,9.11,2022-05-11,24
70482,197828,21579.42,10.21,2021-04-09,12
70483,113597,40365.67,14.73,2021-06-07,48
70484,170086,8627.88,13.16,2022-08-28,36
70485,141478,49859.28,7.89,2022-10-05,24
70486,152576,46100.46,6.95,2020-06-17,60
70487,105934,47203.68,12.57,2020-07-17,48
70488,165745,3092.7,18.78,2021-03-27,12
70489,190978,21585.58,19.89,2020-02-08,12
70490,180315,32719.16,10.09,2021-12-02,48
70491,132943,45484.53,19.85,2020-06-12,60
70492,172790,20249.21,9.15,2021-04-29,12
70493,170392,35629.13,10.18,2021-09-04,24
70494,185449,22258.0,7.25,2021-08-22,48
70495,108408,41160.67,15.24,2021-10-01,24
70496,152062,1930.25,15.23,2022-06-18,6
70497,146486,22066.87,10.22,2022-05-25,12
70498,149755,42029.8,19.95,2020-02-12,60
70499,146508,22153.2,18.54,2020-08-27,6
70500,144263,5931.06,12.96,2024-05-10,6
70501,199123,28253.53,7.91,2024-02-19,24
70502,114022,19994.39,5.74,2024-11-03,48
70503,156749,16167.78,11.38,2022-08-15,12
70504,110663,43207.43,15.34,2021-02-01,12
70505,111662,22609.93,14.68,2022-11-20,24
70506,180752,10685.01,15.05,2022-01-08,48
70507,168548,6042.99,15.93,2024-11-14,60
70508,197868,46551.26,11.55,2020-02-05,6
70509,159970,35721.98,14.07,2024-11-11,48
70510,165720,6786.07,17.65,2020-10-30,12
70511,125177,4497.29,17.51,2021-10-27,12
70512,117693,27531.96,13.01,2021-09-12,48
70513,199675,18087.35,7.9,2020-10-06,24
70514,176494,31024.79,16.83,2022-09-20,24
70515,194737,32243.15,18.37,2024-07-05,24
70516,117396,17374.72,9.29,2020-09-26,12
70517,164243,23669.14,12.16,2020-02-10,24
70518,126430,44267.96,5.71,2020-01-27,24
70519,100006,40047.38,8.2,2021-09-24,6
70520,104045,34355.72,5.95,2020-11-25,60
70521,167159,43051.42,6.61,2024-12-13,6
70522,180370,37108.62,15.53,2020-06-06,24
70523,108254,36153.41,17.68,2020-08-14,6
70524,157784,22887.89,19.78,2020-03-31,48
70525,117751,20821.17,9.57,2023-02-19,24
70526,100586,13119.03,5.53,2021-10-25,60
70527,180166,46369.89,8.22,2021-12-10,36
70528,163146,30396.67,6.92,2023-11-26,48
70529,174983,36433.63,17.75,2021-10-13,60
70530,184407,3642.32,7.6,2022-03-08,6
70531,143401,43207.35,5.31,2023-09-19,60
70532,148887,10904.54,9.77,2021-03-26,60
70533,166272,33691.09,11.76,2023-09-24,60
70534,190069,9236.4,13.87,2024-07-06,60
70535,190210,5274.21,13.34,2023-02-01,48
70536,115218,12957.58,14.6,2022-10-06,6
70537,110651,18250.58,9.35,2022-07-20,24
70538,144259,4812.64,7.96,2022-03-12,36
70539,116697,14574.08,14.37,2024-11-29,60
70540,159717,29841.12,18.18,2023-01-14,36
70541,159129,24174.16,17.48,2023-02-17,36
70542,166968,36587.66,17.15,2020-08-27,48
70543,178246,29873.56,18.71,2024-01-18,48
70544,162116,40864.15,8.81,2024-12-20,12
70545,180481,32371.43,10.89,2024-01-21,6
70546,116721,6708.13,15.39,2024-07-11,6
70547,169877,35500.18,8.11,2022-02-01,12
70548,156968,16964.34,6.78,2023-03-09,6
70549,169835,2253.71,8.09,2023-03-28,48
70550,188968,1362.85,17.77,2022-08-12,60
70551,101216,11947.81,12.64,2024-10-25,24
70552,144870,10325.89,12.55,2022-05-22,6
70553,119814,20259.51,17.76,2024-09-27,48
70554,187593,46299.23,6.38,2020-01-10,60
70555,174463,29146.53,14.41,2022-10-24,24
70556,144285,1500.13,6.04,2023-08-30,12
70557,110523,44033.2,19.26,2021-12-20,24
70558,130307,3385.36,10.55,2021-04-19,6
70559,104668,47719.67,14.12,2020-01-15,6
70560,128199,45813.07,7.95,2022-06-30,36
70561,187610,22536.0,14.65,2022-07-04,60
70562,195148,28457.7,6.76,2021-03-19,6
70563,195454,20407.59,17.14,2021-10-07,36
70564,182127,5414.65,16.07,2020-09-08,36
70565,127046,1708.82,16.43,2023-06-10,48
70566,199497,24173.23,19.85,2021-07-14,6
70567,137002,46378.22,16.5,2022-03-19,60
70568,163690,3680.6,5.92,2020-09-26,12
70569,150341,36852.87,14.89,2020-10-22,48
70570,199962,7898.81,19.67,2020-05-22,6
70571,189483,36729.64,10.42,2024-01-06,24
70572,116809,23217.14,10.56,2022-08-13,24
70573,115806,22652.1,6.19,2023-10-01,60
70574,129832,40472.67,17.26,2024-07-31,36
70575,105029,9624.08,9.09,2023-06-28,48
70576,105064,23326.33,12.42,2022-10-25,12
70577,121241,4871.38,15.9,2020-04-08,60
70578,198872,34690.26,15.13,2023-02-13,6
70579,149382,10922.96,10.12,2022-08-23,24
70580,133762,30407.71,14.78,2020-09-23,12
70581,196541,22033.32,13.52,2024-05-09,6
70582,169575,44972.79,19.89,2022-10-17,36
70583,138687,25981.43,19.54,2022-12-18,24
70584,158133,40677.65,7.99,2023-07-05,6
70585,162855,45370.25,15.88,2022-12-20,36
70586,163340,3883.5,17.2,2023-07-10,60
70587,151777,12808.31,9.5,2020-10-09,60
70588,158380,7166.7,19.26,2024-01-29,36
70589,197915,6909.06,7.99,2024-11-11,24
70590,183532,2242.3,9.9,2020-09-10,12
70591,163511,28316.75,12.68,2022-05-18,48
70592,172738,15214.05,18.9,2022-08-12,60
70593,179821,21539.51,14.58,2023-06-11,48
70594,106041,31660.76,9.43,2021-05-23,6
70595,133353,28909.74,14.91,2023-05-28,48
70596,154757,22796.26,13.52,2020-11-13,24
70597,100421,29986.69,17.97,2021-11-06,36
70598,142273,9165.2,5.88,2023-02-08,48
70599,183233,25819.89,14.1,2023-09-02,24
70600,162482,48150.32,13.11,2020-12-14,12
70601,120226,47321.42,10.78,2022-07-02,60
70602,113939,40042.74,13.32,2024-02-20,60
70603,140227,30936.31,7.72,2022-06-13,48
70604,122905,19621.31,5.81,2024-08-12,6
70605,166713,7613.07,10.2,2020-10-24,12
70606,175466,43482.36,18.94,2020-08-08,12
70607,134434,40349.15,17.63,2021-08-05,24
70608,197032,21933.89,19.79,2024-10-15,60
70609,106957,29688.3,13.13,2022-01-20,6
70610,163425,27768.14,8.12,2022-05-31,24
70611,108706,6325.81,13.97,2021-05-22,24
70612,136097,37168.57,18.64,2020-01-05,48
70613,170997,17596.66,8.64,2021-09-13,60
70614,170133,22083.76,13.71,2024-05-09,36
70615,161856,29080.7,7.61,2021-12-18,6
70616,161539,48564.39,13.32,2023-08-26,48
70617,125993,30940.94,13.76,2023-01-03,12
70618,154126,15397.35,7.06,2022-12-21,60
70619,154324,2137.88,11.97,2023-08-05,60
70620,188491,16101.38,6.7,2023-02-24,12
70621,151166,29119.86,5.92,2024-06-30,36
70622,113906,26913.93,11.14,2020-06-26,36
70623,190645,40159.95,16.77,2023-07-14,36
70624,139443,1323.75,11.39,2022-04-29,36
70625,127491,46466.01,6.73,2023-10-16,12
70626,179213,41597.8,13.95,2024-02-24,6
70627,162787,12011.59,13.64,2024-05-14,6
70628,129535,6069.68,16.22,2020-01-08,36
70629,158162,36424.39,9.44,2020-02-08,36
70630,199993,27689.98,16.01,2021-01-12,36
70631,138450,38801.34,5.87,2024-02-11,60
70632,118677,10449.57,12.33,2021-11-10,36
70633,175200,30004.52,18.86,2021-08-27,60
70634,143161,45500.94,10.58,2021-10-24,48
70635,141205,49045.99,18.9,2023-04-16,24
70636,141774,37782.81,11.24,2022-09-17,36
70637,152266,49560.75,5.0,2023-02-11,12
70638,190504,48052.38,7.2,2022-03-04,48
70639,169794,48301.61,11.85,2022-01-03,6
70640,161905,21236.04,5.64,2021-01-06,60
70641,186527,7135.13,12.0,2024-05-13,48
70642,109362,7645.28,12.4,2023-07-21,12
70643,114255,5239.12,8.16,2024-04-23,6
70644,195055,1014.43,11.04,2023-11-21,60
70645,127138,20391.73,11.75,2021-12-14,60
70646,151345,48593.06,15.12,2023-08-04,6
70647,111775,4800.36,17.38,2023-03-04,36
70648,123795,27125.73,16.61,2020-10-20,36
70649,176071,41425.8,5.8,2024-10-23,60
70650,106950,47974.59,13.6,2022-11-07,6
70651,126937,33066.74,18.27,2023-01-12,6
70652,168152,45127.27,5.33,2020-09-02,24
70653,159868,23969.08,12.5,2024-11-08,6
70654,159925,13356.34,7.9,2024-10-10,6
70655,111826,4863.35,16.05,2022-05-31,60
70656,153721,18016.64,17.55,2023-06-01,36
70657,170359,29766.92,10.88,2023-09-21,24
70658,198891,49129.28,15.77,2021-02-10,12
70659,130161,11195.57,19.09,2022-06-06,6
70660,116366,27950.76,15.35,2021-03-31,60
70661,112767,27555.51,19.47,2023-07-06,48
70662,162846,7941.62,16.9,2021-01-27,48
70663,191952,2296.23,6.41,2022-03-15,6
70664,172451,48135.22,19.54,2020-08-14,6
70665,129259,48116.67,9.58,2023-12-06,12
70666,112496,19251.76,6.76,2024-11-17,6
70667,181876,10965.75,17.51,2023-11-20,60
70668,132804,40432.79,12.27,2022-10-17,6
70669,147708,8539.11,12.42,2024-02-28,60
70670,109349,42766.34,8.82,2024-07-26,24
70671,173454,22495.4,19.01,2023-11-04,36
70672,163899,6177.22,15.97,2024-11-26,48
70673,164135,48704.55,5.54,2020-09-06,60
70674,153982,3375.84,16.76,2024-08-12,12
70675,123699,19515.32,13.42,2024-02-16,36
70676,184879,31003.58,7.62,2022-04-28,24
70677,125996,10701.88,7.34,2024-06-09,24
70678,195734,31899.94,9.43,2023-10-02,48
70679,108698,26163.04,15.85,2024-09-14,6
70680,126190,28213.6,8.1,2024-11-20,24
70681,145885,18110.46,17.56,2021-03-15,24
70682,100972,45701.97,13.83,2023-06-07,36
70683,179214,40038.77,7.16,2024-02-17,48
70684,190561,21076.64,16.68,2023-07-29,48
70685,193492,34654.96,5.98,2022-10-24,48
70686,178457,15220.05,17.63,2024-06-14,6
70687,198515,45105.04,7.37,2022-06-17,12
70688,118715,27401.05,6.3,2022-06-11,6
70689,132006,28036.85,16.19,2023-02-07,6
70690,155572,1559.54,15.68,2020-08-20,6
70691,191176,32388.96,13.9,2023-01-05,36
70692,117830,2356.8,11.81,2020-11-14,48
70693,183452,34613.6,5.33,2021-07-24,36
70694,132107,23380.64,15.15,2021-04-04,12
70695,152105,26328.09,8.37,2024-11-12,24
70696,164030,47098.95,16.51,2023-06-10,36
70697,167369,46101.65,11.95,2023-02-09,36
70698,180332,3672.66,7.09,2023-02-26,24
70699,189402,47514.55,19.15,2020-12-15,6
70700,122133,5429.05,7.43,2020-08-16,24
70701,102407,15896.69,11.49,2024-09-03,6
70702,103305,28897.73,16.21,2021-05-06,12
70703,131653,35419.02,12.12,2020-11-21,48
70704,170698,41287.35,11.96,2021-06-03,48
70705,162691,26362.55,16.83,2020-06-30,36
70706,124449,16669.46,9.69,2024-03-18,12
70707,178469,27498.71,9.53,2021-08-25,12
70708,134124,5296.29,15.69,2024-08-18,60
70709,196924,6602.65,8.6,2022-08-28,24
70710,118637,32406.42,7.79,2021-06-05,12
70711,177725,18696.43,19.23,2023-05-25,48
70712,191047,3292.6,10.03,2023-11-18,24
70713,117506,29779.13,17.96,2022-05-28,48
70714,146116,47515.94,14.12,2023-07-06,60
70715,188437,18632.59,16.76,2024-04-03,6
70716,156710,27543.02,10.2,2022-04-26,6
70717,197713,48141.23,15.61,2022-06-05,6
70718,117893,13147.95,16.29,2022-04-04,24
70719,179761,40803.67,16.74,2020-03-21,6
70720,196647,14227.51,11.67,2023-01-08,12
70721,133761,43079.11,9.11,2024-08-27,12
70722,132822,10310.74,19.1,2021-03-13,6
70723,180626,10781.47,8.09,2021-09-14,24
70724,123113,2274.77,5.41,2024-06-12,12
70725,176089,9146.25,8.88,2024-03-07,36
70726,183676,18723.36,7.53,2021-08-30,60
70727,138927,26678.66,10.25,2023-03-08,24
70728,171064,44572.01,18.5,2020-05-30,60
70729,190887,31858.78,13.92,2021-10-25,24
70730,177178,23175.4,17.61,2021-07-17,48
70731,160086,46740.44,16.34,2020-04-02,24
70732,149715,19214.05,12.45,2023-01-16,36
70733,147614,6222.31,7.19,2024-06-25,12
70734,184314,47370.49,11.1,2023-09-04,6
70735,129593,31029.11,16.82,2020-06-28,48
70736,136888,42188.25,11.49,2021-05-09,6
70737,186107,4216.29,17.51,2023-08-18,6
70738,110568,47483.86,11.79,2023-09-22,36
70739,191673,49017.84,19.12,2023-07-02,36
70740,103019,1572.44,8.01,2022-07-01,48
70741,178165,29483.02,15.37,2023-02-10,6
70742,102944,21292.38,6.53,2020-06-22,12
70743,146527,26003.69,7.63,2024-11-01,36
70744,188459,9764.68,10.12,2021-08-29,24
70745,153143,38601.48,7.69,2021-06-18,60
70746,125117,13877.26,9.47,2020-04-28,12
70747,159917,31724.5,8.03,2021-07-19,6
70748,101153,6644.56,9.48,2022-05-07,60
70749,197410,27940.64,18.69,2023-06-10,48
70750,177317,22049.1,8.52,2021-12-17,6
70751,142706,6429.33,10.55,2022-08-02,24
70752,183092,3176.15,7.25,2020-11-21,60
70753,163468,42817.18,13.59,2024-01-03,24
70754,158643,27497.48,7.48,2022-11-26,6
70755,120116,34062.84,13.2,2020-06-14,36
70756,107719,34498.38,10.01,2022-04-11,12
70757,198302,14847.05,6.92,2024-03-12,24
70758,136035,36656.45,16.0,2023-08-29,12
70759,186424,2880.91,16.54,2024-08-26,36
70760,129554,4691.46,17.25,2022-04-20,6
70761,198374,8595.81,18.91,2021-12-01,12
70762,101222,27475.61,13.26,2022-04-25,6
70763,104640,43065.96,19.79,2024-10-22,6
70764,104914,23629.95,7.26,2023-09-20,36
70765,149753,35882.95,18.22,2022-05-07,60
70766,179815,16858.94,8.8,2020-10-14,6
70767,127737,13284.36,6.32,2021-03-23,60
70768,137748,40946.44,16.69,2021-11-08,36
70769,111086,14440.15,14.86,2024-05-16,24
70770,118195,21555.58,19.7,2022-11-17,12
70771,147890,42275.84,5.53,2023-05-12,48
70772,162391,30371.51,19.21,2023-05-01,12
70773,105687,30393.77,12.61,2020-05-28,60
70774,109964,5629.55,14.19,2022-08-08,36
70775,181920,13715.3,16.08,2021-01-28,24
70776,146246,18914.79,15.41,2023-08-05,6
70777,153796,24822.66,19.31,2024-05-05,6
70778,138673,30359.37,19.91,2021-07-22,12
70779,146023,3242.46,13.91,2023-11-15,24
70780,196846,47174.22,11.5,2020-11-07,6
70781,105361,45531.51,14.37,2024-11-12,12
70782,134949,42671.22,17.37,2023-09-14,24
70783,177051,28662.31,12.12,2021-01-19,36
70784,179626,32469.15,18.53,2020-08-01,24
70785,176505,37870.34,13.99,2021-08-13,48
70786,170727,9763.47,18.33,2021-11-01,24
70787,125484,47968.18,7.21,2022-07-22,60
70788,167458,35353.97,11.86,2023-06-08,48
70789,134754,6119.77,9.99,2024-01-01,24
70790,195938,27924.8,15.34,2022-11-12,60
70791,185962,12214.34,17.65,2020-05-09,12
70792,128217,12835.87,17.29,2021-10-15,24
70793,156091,36083.99,13.38,2021-11-01,6
70794,100500,21814.71,17.84,2023-06-27,36
70795,179849,6456.98,7.49,2024-01-26,36
70796,142782,8458.12,7.15,2020-03-09,60
70797,191443,5352.3,6.1,2023-10-20,24
70798,145306,2484.58,9.05,2021-01-27,6
70799,193064,42272.63,19.2,2021-11-14,48
70800,117611,3770.86,14.39,2021-06-02,48
70801,102055,25274.7,13.64,2023-01-08,60
70802,167691,2594.13,14.04,2023-04-16,36
70803,146824,37358.64,7.12,2023-03-26,6
70804,110069,3714.24,16.76,2024-09-14,24
70805,165297,3886.15,6.26,2022-11-24,60
70806,181527,18771.16,10.96,2020-02-04,6
70807,161405,18691.37,14.13,2022-08-16,6
70808,143824,14090.72,9.62,2020-07-13,12
70809,153633,47332.6,19.33,2020-06-17,48
70810,196156,16986.34,7.87,2022-02-03,6
70811,161622,6924.84,10.25,2022-05-06,48
70812,173012,48015.93,16.66,2021-12-29,6
70813,168505,31580.33,14.49,2021-10-27,12
70814,179026,1012.74,15.84,2020-11-09,48
70815,157037,17520.89,9.95,2024-02-20,36
